age,annual_income,credit_score,loan_amount,loan_term_months,interest_rate,debt_to_income,employment_length_years,num_open_accounts,num_late_payments_2yrs,home_ownership,purpose,default
41,82100.0,663.0,23400.0,36,11.88,35.0,2.2,6,0,RENT,debt_consolidation,0
40,67200.0,629.0,10400.0,36,11.31,31.4,0.9,9,0,MORTGAGE,home_improvement,0
33,16100.0,799.0,11200.0,36,7.36,51.0,6.5,9,2,rent,major_purchase,0
63,62900.0,648.0,36000.0,36,14.7,4.7,1.1,5,1,OWN,credit_card,0
45,45300.0,603.0,23400.0,84,9.15,21.9,2.8,6,0,rent,medical,0
45,100100.0,492.0,40600.0,48,17.16,18.0,4.7,8,1,RENT,other,0
38,49200.0,661.0,37800.0,36,10.58,38.1,6.0,7,0,RENT,debt_consolidation,0
61,50300.0,,20400.0,36,8.42,31.6,12.4,5,1,MORTGAGE,major_purchase,0
67,48200.0,766.0,19400.0,48,10.43,20.9,3.1,5,0,MORTGAGE,debt_consolidation,0
53,111500.0,619.0,16500.0,60,8.32,20.2,0.8,3,1,MORTGAGE,debt_consolidation,1
63,90400.0,574.0,16700.0,48,11.81,26.6,3.3,7,0,OWN,credit_card,0
67,52400.0,706.0,12800.0,24,11.45,33.8,1.9,4,1,Mortgage,credit_card,0
68,31900.0,483.0,11100.0,24,13.97,16.0,6.9,8,3,Mortgage,debt_consolidation,1
63,26800.0,674.0,8500.0,48,10.63,42.9,4.1,4,1,MORTGAGE,debt_consolidation,0
34,48300.0,599.0,17200.0,48,8.02,21.4,0.3,5,1,MORTGAGE,debt_consolidation,0
25,29800.0,835.0,43300.0,36,8.32,28.2,6.3,7,1,Mortgage,medical,0
67,37300.0,642.0,10900.0,36,16.8,13.3,1.7,6,1,MORTGAGE,medical,1
48,80900.0,604.0,29600.0,36,9.14,27.3,2.1,6,2,MORTGAGE,debt_consolidation,0
63,48300.0,558.0,7800.0,36,10.18,41.4,4.6,5,1,MORTGAGE,debt_consolidation,0
56,81500.0,723.0,12700.0,84,8.53,38.1,1.2,8,0,MORTGAGE,debt_consolidation,0
54,79200.0,670.0,11700.0,36,8.65,42.1,2.3,11,1,RENT,small_business,0
26,91900.0,679.0,10800.0,24,13.6,,7.1,10,4,RENT,credit_card,0
37,39700.0,656.0,9500.0,12,7.44,53.6,18.2,6,2,OWN,small_business,0
53,39000.0,782.0,37200.0,36,6.68,41.3,1.1,6,0,RENT,credit_card,0
64,62600.0,619.0,11200.0,36,9.08,44.1,0.1,5,2,rent,credit_card,0
21,42900.0,759.0,10100.0,60,4.27,17.3,2.0,7,2,MORTGAGE,debt_consolidation,0
33,24400.0,683.0,11700.0,12,8.77,44.9,1.2,3,0,MORTGAGE,credit_card,0
69,108200.0,712.0,9100.0,36,8.39,24.4,0.4,6,0,rent,credit_card,0
40,63500.0,762.0,13400.0,48,6.58,39.4,3.4,6,0,MORTGAGE,debt_consolidation,0
50,72100.0,702.0,15600.0,60,9.37,47.7,0.5,6,0,MORTGAGE,home_improvement,0
22,67100.0,707.0,5200.0,24,9.06,11.4,0.6,9,0,RENT,debt_consolidation,0
50,54400.0,703.0,21200.0,60,8.17,46.0,,8,0,MORTGAGE,credit_card,1
34,57100.0,600.0,23700.0,60,11.5,38.0,3.8,3,0,RENT,other,1
57,39200.0,534.0,13900.0,24,12.11,33.0,1.0,7,0,rent,credit_card,0
65,50800.0,667.0,9600.0,84,8.07,31.5,,11,1,RENT,debt_consolidation,0
36,93100.0,572.0,34300.0,24,10.91,34.8,7.4,1,2,MORTGAGE,other,0
47,48400.0,687.0,14200.0,60,13.59,33.9,7.2,8,0,OWN,debt_consolidation,0
43,23300.0,660.0,48800.0,36,8.8,9.0,15.4,5,0,OWN,debt_consolidation,0
29,40000.0,766.0,20800.0,48,5.72,33.7,1.8,2,0,MORTGAGE,home_improvement,0
38,43800.0,557.0,9800.0,36,12.64,31.7,1.2,4,1,RENT,small_business,1
26,37600.0,633.0,6700.0,36,9.76,19.5,4.6,10,0,MORTGAGE,small_business,0
47,198000.0,755.0,14000.0,48,10.99,22.1,3.2,8,1,MORTGAGE,medical,0
45,52400.0,647.0,10700.0,60,13.52,31.1,7.0,7,0,RENT,major_purchase,0
50,31700.0,754.0,8600.0,36,9.25,41.4,4.4,5,1,OWN,home_improvement,0
41,32600.0,850.0,13600.0,36,3.5,21.8,5.2,7,0,RENT,home_improvement,0
47,96300.0,609.0,10600.0,36,12.34,19.6,0.7,5,0,MORTGAGE,debt_consolidation,1
66,39800.0,672.0,15000.0,60,9.24,26.7,3.3,4,0,MORTGAGE,small_business,0
46,43700.0,,16300.0,36,6.94,43.4,4.2,12,1,rent,credit_card,0
47,39700.0,521.0,10500.0,84,11.17,,1.9,10,1,MORTGAGE,debt_consolidation,0
25,58600.0,812.0,29600.0,36,7.76,30.6,5.2,9,2,RENT,major_purchase,0
46,32200.0,741.0,19400.0,36,8.19,37.2,9.3,4,3,RENT,credit_card,0
68,77600.0,680.0,19800.0,36,10.84,0.0,7.3,4,0,Mortgage,credit_card,0
57,30600.0,676.0,43300.0,24,10.82,37.1,0.5,10,1,MORTGAGE,small_business,0
33,34700.0,533.0,20600.0,60,11.63,27.1,2.1,5,2,rent,credit_card,1
43,128300.0,616.0,16900.0,24,10.54,7.8,1.8,3,0,rent,small_business,0
33,96200.0,687.0,28200.0,36,8.25,6.1,4.5,6,0,RENT,major_purchase,0
45,70100.0,616.0,22900.0,48,12.89,19.4,6.6,2,0,MORTGAGE,home_improvement,0
23,60300.0,850.0,27000.0,48,6.92,10.8,10.7,1,1,MORTGAGE,major_purchase,0
50,67800.0,670.0,12800.0,48,11.02,46.8,4.0,3,1,Mortgage,debt_consolidation,1
66,91400.0,663.0,12800.0,48,12.12,9.0,1.1,5,0,MORTGAGE,debt_consolidation,0
43,,583.0,24500.0,48,9.88,28.5,0.5,3,2,RENT,small_business,0
36,45200.0,651.0,20000.0,84,8.29,33.6,1.5,9,0,OWN,debt_consolidation,0
42,103700.0,756.0,29200.0,36,5.52,24.9,1.3,7,1,OWN,debt_consolidation,0
37,29500.0,805.0,16600.0,36,4.06,30.9,0.2,5,0,MORTGAGE,credit_card,0
38,45600.0,689.0,73700.0,24,8.24,26.7,1.5,5,1,MORTGAGE,home_improvement,0
43,46300.0,612.0,18300.0,48,12.54,35.5,0.5,3,2,MORTGAGE,debt_consolidation,0
57,48600.0,591.0,12600.0,24,15.73,20.1,2.8,5,1,RENT,debt_consolidation,1
52,44500.0,752.0,26300.0,60,7.69,27.0,4.9,5,2,RENT,major_purchase,0
47,49300.0,725.0,13700.0,36,8.29,24.0,1.4,9,1,MORTGAGE,credit_card,0
34,35800.0,737.0,17300.0,36,8.68,38.9,3.5,6,2,rent,debt_consolidation,0
22,48500.0,686.0,31300.0,36,9.11,23.3,0.8,9,4,MORTGAGE,debt_consolidation,0
67,72300.0,651.0,5900.0,36,9.24,32.6,1.5,5,1,OWN,major_purchase,0
52,54700.0,686.0,6100.0,36,7.22,21.6,,5,1,RENT,debt_consolidation,0
58,37900.0,644.0,13800.0,36,10.44,20.8,0.8,5,1,MORTGAGE,credit_card,0
55,42500.0,666.0,19500.0,48,12.68,30.6,4.2,5,2,RENT,debt_consolidation,0
50,49700.0,615.0,12300.0,12,9.25,32.7,4.9,4,3,MORTGAGE,debt_consolidation,1
44,41900.0,779.0,8000.0,36,8.38,25.6,1.5,10,0,RENT,debt_consolidation,0
35,45500.0,739.0,11900.0,60,5.71,29.9,4.9,4,0,rent,debt_consolidation,0
35,35900.0,802.0,18000.0,36,6.69,9.8,0.4,5,0,MORTGAGE,debt_consolidation,0
36,33000.0,701.0,7200.0,60,14.04,40.6,10.1,9,0,MORTGAGE,major_purchase,0
42,69100.0,747.0,14200.0,24,5.53,26.3,2.7,2,1,MORTGAGE,major_purchase,0
39,40100.0,602.0,22700.0,60,11.57,25.6,9.6,4,2,MORTGAGE,medical,0
52,43000.0,603.0,5300.0,60,10.09,14.4,2.5,6,1,RENT,debt_consolidation,1
56,73000.0,748.0,14600.0,48,4.56,35.0,1.4,6,4,RENT,small_business,0
62,83800.0,566.0,13400.0,36,7.24,30.1,7.2,7,1,RENT,debt_consolidation,0
34,43300.0,637.0,21900.0,60,9.62,16.1,1.2,5,2,rent,debt_consolidation,0
69,39900.0,681.0,7700.0,48,7.89,32.2,7.4,4,0,MORTGAGE,debt_consolidation,0
37,40100.0,646.0,25800.0,60,9.22,25.2,0.9,7,0,OWN,debt_consolidation,1
41,37300.0,633.0,13100.0,24,10.39,52.0,7.8,6,2,MORTGAGE,credit_card,0
57,90000.0,749.0,28100.0,60,12.02,32.8,2.2,5,1,RENT,other,0
58,127400.0,644.0,12900.0,36,13.47,14.9,1.3,5,0,rent,credit_card,0
31,47100.0,691.0,20800.0,48,10.04,9.2,3.4,9,0,rent,debt_consolidation,0
23,83800.0,786.0,7700.0,60,9.45,24.0,0.4,6,1,MORTGAGE,small_business,0
41,38400.0,657.0,10500.0,24,7.73,52.5,4.5,8,2,RENT,debt_consolidation,1
63,68900.0,679.0,16300.0,12,11.19,33.4,12.8,3,0,MORTGAGE,credit_card,0
60,24700.0,663.0,17600.0,84,7.79,25.3,7.5,10,0,RENT,small_business,0
28,114700.0,735.0,19000.0,36,8.24,30.4,12.8,3,1,RENT,credit_card,0
58,45500.0,611.0,37500.0,36,12.37,33.8,3.5,6,0,Mortgage,debt_consolidation,0
67,100700.0,686.0,5100.0,48,8.01,31.6,3.2,10,1,Mortgage,credit_card,0
27,20900.0,611.0,17800.0,36,10.46,17.4,1.5,5,1,OWN,small_business,0
54,80000.0,539.0,12300.0,36,14.61,36.0,2.7,8,2,MORTGAGE,debt_consolidation,0
39,57000.0,690.0,13600.0,24,7.64,25.2,3.1,3,1,MORTGAGE,small_business,0
26,46000.0,736.0,9200.0,12,7.23,32.5,2.4,5,2,MORTGAGE,home_improvement,0
31,63000.0,564.0,10400.0,60,13.52,22.7,0.9,6,3,MORTGAGE,credit_card,0
55,82900.0,718.0,10700.0,24,6.7,12.8,10.3,7,1,OWN,major_purchase,0
41,39600.0,818.0,7000.0,60,10.36,25.4,0.6,7,2,Mortgage,debt_consolidation,0
46,45400.0,695.0,35500.0,60,8.62,28.3,0.2,5,0,MORTGAGE,home_improvement,0
65,20000.0,660.0,37600.0,24,10.62,14.1,5.3,10,1,rent,home_improvement,0
58,63000.0,633.0,10600.0,24,11.53,32.7,3.9,4,3,OWN,debt_consolidation,0
23,83500.0,620.0,9600.0,36,8.2,14.1,1.2,4,1,OWN,other,0
34,33800.0,683.0,14700.0,24,6.96,8.5,3.1,3,0,MORTGAGE,small_business,0
63,43700.0,724.0,35000.0,36,9.87,32.5,2.2,4,0,RENT,credit_card,0
31,67300.0,646.0,34300.0,36,11.95,30.2,6.5,5,2,rent,credit_card,0
58,71700.0,730.0,19600.0,36,9.13,5.0,18.1,6,1,OWN,debt_consolidation,0
38,93100.0,703.0,18900.0,36,9.0,8.8,4.6,13,1,RENT,credit_card,0
39,55800.0,563.0,9500.0,60,13.05,27.7,2.4,7,1,MORTGAGE,credit_card,0
31,24300.0,641.0,23300.0,48,9.76,,5.6,6,0,RENT,major_purchase,0
48,68200.0,632.0,29300.0,36,10.57,32.5,6.1,2,1,rent,small_business,0
23,93700.0,534.0,12600.0,48,12.62,35.2,0.2,10,1,RENT,debt_consolidation,1
68,117600.0,542.0,22100.0,24,11.87,34.1,2.0,5,0,RENT,major_purchase,1
39,18000.0,696.0,36400.0,84,9.38,19.5,1.6,6,0,rent,other,0
56,25200.0,575.0,46900.0,12,15.34,0.1,9.0,7,0,MORTGAGE,major_purchase,0
65,35100.0,625.0,44200.0,36,11.56,36.2,12.2,8,4,rent,debt_consolidation,1
69,82500.0,614.0,5800.0,48,13.85,34.9,2.7,3,0,OWN,home_improvement,0
65,63300.0,660.0,7600.0,24,8.02,32.1,7.6,5,1,RENT,debt_consolidation,0
43,110900.0,654.0,9200.0,48,7.05,43.3,2.0,4,2,RENT,credit_card,0
63,36900.0,642.0,26200.0,48,8.74,17.4,13.8,3,0,Mortgage,credit_card,0
49,55200.0,714.0,10100.0,36,9.38,34.8,7.5,4,0,MORTGAGE,debt_consolidation,0
47,49200.0,735.0,10800.0,48,7.72,43.0,7.7,8,1,RENT,other,0
32,47700.0,539.0,15000.0,36,15.02,39.2,15.5,9,2,RENT,credit_card,1
64,28200.0,559.0,29000.0,60,11.63,45.4,2.5,9,4,MORTGAGE,home_improvement,0
27,49700.0,717.0,10200.0,24,8.46,21.9,0.4,5,0,rent,major_purchase,0
48,48500.0,689.0,20600.0,36,11.1,28.1,10.3,8,0,MORTGAGE,debt_consolidation,0
24,,623.0,20600.0,36,11.41,49.7,2.3,9,1,Mortgage,credit_card,1
50,44000.0,623.0,11200.0,12,12.33,26.8,0.8,4,3,RENT,credit_card,0
41,62900.0,498.0,27200.0,36,15.32,29.9,7.0,3,3,OWN,small_business,1
33,125200.0,717.0,19000.0,48,11.28,7.9,5.7,6,0,RENT,debt_consolidation,0
41,58100.0,723.0,14500.0,84,8.68,11.5,,6,3,RENT,home_improvement,0
26,64100.0,701.0,19600.0,60,7.75,32.4,6.1,6,1,MORTGAGE,credit_card,0
41,65000.0,706.0,8700.0,60,5.42,47.9,9.8,4,0,RENT,small_business,0
61,35900.0,516.0,11500.0,48,14.7,20.4,6.2,8,0,OWN,major_purchase,1
52,139700.0,591.0,10700.0,36,10.46,10.2,1.1,10,1,RENT,debt_consolidation,0
26,26100.0,712.0,11500.0,36,9.02,27.4,7.3,4,0,MORTGAGE,credit_card,0
26,51400.0,587.0,17700.0,24,14.98,25.1,0.5,10,0,RENT,debt_consolidation,0
40,24400.0,675.0,10400.0,36,8.6,43.3,4.7,7,2,RENT,medical,0
33,55000.0,688.0,30300.0,24,10.9,31.2,0.7,12,2,RENT,credit_card,0
61,64300.0,759.0,19300.0,24,10.24,26.9,1.0,8,0,RENT,debt_consolidation,0
44,31600.0,671.0,19600.0,36,9.54,47.8,4.3,3,0,OWN,major_purchase,1
23,58000.0,643.0,7500.0,36,11.45,7.5,3.1,7,2,RENT,credit_card,1
49,36800.0,775.0,14800.0,36,6.56,33.1,7.9,8,0,rent,small_business,0
59,125800.0,755.0,10600.0,36,7.78,22.1,1.9,6,1,Mortgage,home_improvement,0
41,35500.0,824.0,13900.0,60,6.24,13.8,4.1,5,1,RENT,debt_consolidation,0
39,70600.0,732.0,25400.0,36,10.16,17.9,5.2,6,1,OWN,credit_card,0
34,47600.0,597.0,14900.0,36,8.62,8.5,9.7,7,1,Mortgage,small_business,0
52,35300.0,564.0,16800.0,36,13.01,26.3,7.8,8,4,RENT,other,1
40,28700.0,764.0,48800.0,36,6.91,23.2,0.4,4,1,MORTGAGE,debt_consolidation,1
36,41400.0,601.0,10000.0,48,12.1,14.9,8.0,7,0,RENT,home_improvement,0
32,50800.0,689.0,33200.0,36,10.41,38.7,3.6,4,1,rent,major_purchase,0
55,77300.0,598.0,21300.0,48,10.44,27.4,3.4,8,1,OWN,home_improvement,1
67,83800.0,706.0,8900.0,36,8.75,3.2,1.3,8,0,MORTGAGE,debt_consolidation,0
21,26700.0,700.0,14900.0,60,13.0,14.1,3.1,9,0,rent,debt_consolidation,0
30,73300.0,630.0,15800.0,36,9.71,19.3,10.3,3,0,rent,major_purchase,1
47,39000.0,670.0,13500.0,24,6.64,34.6,,3,0,OWN,home_improvement,0
69,25900.0,483.0,19600.0,84,15.17,16.6,0.6,6,1,RENT,medical,1
32,71900.0,730.0,20000.0,60,9.41,43.5,0.3,10,0,RENT,other,0
67,61400.0,584.0,22200.0,60,12.19,31.9,2.9,4,0,rent,medical,0
33,23900.0,575.0,14400.0,60,11.41,45.0,7.5,5,2,MORTGAGE,credit_card,1
33,30900.0,524.0,72300.0,84,10.19,26.0,4.7,6,1,rent,credit_card,0
63,71800.0,701.0,21900.0,36,6.05,33.8,0.9,4,0,RENT,other,0
26,42700.0,448.0,6000.0,36,16.27,16.4,1.2,3,0,RENT,debt_consolidation,1
54,47700.0,626.0,20500.0,60,13.71,34.3,0.9,6,1,MORTGAGE,credit_card,0
41,48800.0,639.0,11300.0,24,12.56,48.0,15.3,6,0,OWN,small_business,0
62,27800.0,623.0,6300.0,36,16.0,42.1,1.1,9,2,MORTGAGE,credit_card,0
67,36300.0,636.0,4200.0,48,11.45,31.0,12.2,6,2,OWN,home_improvement,0
48,62600.0,712.0,20600.0,36,7.87,33.7,8.8,8,1,RENT,major_purchase,0
41,113300.0,681.0,47100.0,60,9.22,20.3,14.5,9,0,RENT,credit_card,0
64,85500.0,661.0,22700.0,24,8.42,32.2,4.6,11,1,rent,home_improvement,0
40,69500.0,517.0,35600.0,36,13.7,29.6,0.5,6,2,MORTGAGE,small_business,1
45,49200.0,798.0,14400.0,36,7.32,14.6,5.1,7,1,MORTGAGE,credit_card,0
57,40900.0,617.0,22800.0,36,10.11,53.0,0.6,9,1,MORTGAGE,home_improvement,1
41,76600.0,589.0,29400.0,48,9.87,16.9,2.0,7,2,MORTGAGE,home_improvement,0
22,42900.0,606.0,6200.0,36,8.19,12.1,25.3,8,0,MORTGAGE,credit_card,0
66,27400.0,698.0,35300.0,36,9.14,46.9,3.1,3,3,RENT,medical,0
60,26000.0,623.0,17600.0,48,12.61,41.6,,9,1,OWN,debt_consolidation,0
50,43300.0,671.0,22600.0,60,14.23,48.7,0.4,8,0,OWN,medical,0
67,63000.0,568.0,8900.0,36,7.24,25.0,4.7,9,1,MORTGAGE,credit_card,0
31,25500.0,721.0,11500.0,60,7.11,37.0,,9,1,Mortgage,major_purchase,0
28,94600.0,758.0,30000.0,36,9.33,7.3,0.2,6,1,rent,debt_consolidation,0
51,38500.0,730.0,15400.0,48,7.5,18.6,18.6,5,0,MORTGAGE,major_purchase,0
61,35200.0,737.0,5200.0,24,8.88,50.9,1.5,8,0,RENT,debt_consolidation,0
41,49100.0,605.0,21400.0,84,11.41,34.5,,4,0,MORTGAGE,home_improvement,1
53,50000.0,552.0,17100.0,36,12.57,41.1,1.6,9,3,MORTGAGE,credit_card,1
67,44900.0,652.0,10400.0,24,10.83,25.0,11.7,7,0,MORTGAGE,debt_consolidation,0
31,78600.0,761.0,10200.0,36,8.45,27.9,0.9,6,2,RENT,credit_card,0
26,49700.0,580.0,7100.0,36,12.52,26.2,2.9,8,1,RENT,small_business,1
26,85500.0,531.0,11200.0,48,13.08,24.5,10.1,6,2,MORTGAGE,debt_consolidation,0
30,56700.0,576.0,17100.0,48,14.25,30.1,3.0,5,0,MORTGAGE,debt_consolidation,0
28,45400.0,620.0,20900.0,60,11.04,34.4,9.4,9,1,RENT,debt_consolidation,0
57,32800.0,669.0,9200.0,48,12.66,16.3,1.6,10,0,OWN,small_business,0
57,63300.0,640.0,9600.0,36,11.39,45.2,2.1,4,1,MORTGAGE,medical,1
34,56700.0,612.0,20300.0,24,11.71,44.8,4.1,9,1,rent,debt_consolidation,1
52,58600.0,671.0,16000.0,60,10.68,24.4,0.9,10,2,RENT,home_improvement,0
24,150600.0,740.0,27800.0,60,7.99,16.7,6.1,11,0,RENT,credit_card,0
59,108800.0,614.0,25300.0,24,12.28,17.7,3.7,8,0,rent,other,0
47,73000.0,678.0,24600.0,36,9.7,9.1,2.7,7,0,Mortgage,credit_card,0
46,37800.0,540.0,24900.0,36,11.1,19.0,2.3,4,3,MORTGAGE,credit_card,0
44,65500.0,665.0,22600.0,48,10.71,33.8,10.4,1,2,MORTGAGE,medical,0
22,47900.0,622.0,6100.0,48,11.28,49.9,10.6,5,1,OWN,major_purchase,0
51,49200.0,556.0,18200.0,48,10.81,32.9,0.5,9,2,MORTGAGE,credit_card,0
67,22200.0,640.0,27400.0,36,11.42,21.0,0.8,5,1,rent,home_improvement,0
50,72600.0,681.0,33100.0,84,9.95,44.3,4.0,8,1,RENT,debt_consolidation,0
50,59200.0,605.0,6400.0,36,12.57,,3.8,3,1,OWN,credit_card,0
48,18600.0,647.0,15700.0,48,9.86,47.0,2.4,8,3,MORTGAGE,credit_card,1
32,37200.0,754.0,12400.0,36,8.44,4.6,16.1,5,0,rent,major_purchase,0
39,67900.0,745.0,8400.0,60,9.46,31.2,0.3,8,1,OWN,major_purchase,1
23,49600.0,688.0,10300.0,60,8.28,24.8,,8,0,MORTGAGE,debt_consolidation,0
66,51800.0,598.0,10500.0,24,12.8,21.7,9.6,7,1,RENT,home_improvement,0
35,64200.0,635.0,25800.0,24,13.0,33.7,6.0,3,0,RENT,debt_consolidation,1
25,55500.0,675.0,11900.0,60,10.42,32.6,1.0,7,1,OWN,home_improvement,1
36,43300.0,679.0,15700.0,24,10.8,42.9,0.2,0,0,RENT,major_purchase,1
30,28200.0,623.0,8800.0,36,13.57,43.7,2.5,8,0,Mortgage,credit_card,0
50,68900.0,609.0,23300.0,36,8.86,25.1,5.4,7,4,MORTGAGE,major_purchase,1
43,21600.0,626.0,4900.0,36,10.29,34.3,3.0,5,2,MORTGAGE,debt_consolidation,0
44,,676.0,12900.0,24,10.65,49.4,3.2,3,1,MORTGAGE,home_improvement,0
68,75500.0,566.0,20000.0,48,13.36,26.9,2.7,4,0,RENT,small_business,0
65,106200.0,621.0,15800.0,24,11.85,24.7,3.2,5,1,OWN,small_business,0
49,64100.0,741.0,5700.0,60,5.67,31.6,1.0,4,1,MORTGAGE,major_purchase,0
63,19600.0,724.0,27100.0,36,10.24,30.1,1.8,8,1,RENT,debt_consolidation,0
64,44100.0,625.0,6000.0,60,9.0,34.5,3.9,12,0,rent,credit_card,0
57,107100.0,571.0,22400.0,24,11.87,7.4,1.0,1,1,MORTGAGE,debt_consolidation,0
33,63300.0,625.0,6200.0,36,11.06,32.2,0.5,10,1,MORTGAGE,credit_card,0
32,36800.0,721.0,28800.0,48,10.0,15.8,0.4,9,1,MORTGAGE,credit_card,0
28,62300.0,732.0,17700.0,84,9.0,36.9,4.4,4,1,RENT,major_purchase,0
53,40400.0,639.0,20700.0,12,9.11,,4.0,3,2,OWN,credit_card,1
37,58600.0,745.0,3700.0,24,5.17,37.6,1.4,5,0,OWN,debt_consolidation,0
37,67500.0,767.0,19400.0,84,8.35,41.7,8.1,12,0,RENT,small_business,0
33,66200.0,644.0,5900.0,60,9.47,24.7,,4,1,RENT,debt_consolidation,1
27,43300.0,661.0,31600.0,24,10.69,34.0,7.8,7,0,RENT,credit_card,0
26,60300.0,652.0,20600.0,48,7.96,40.6,0.6,9,1,MORTGAGE,home_improvement,0
46,46300.0,660.0,41600.0,60,11.35,7.0,2.0,5,0,RENT,credit_card,0
54,29500.0,586.0,25300.0,36,11.45,34.8,13.7,17,0,rent,debt_consolidation,0
30,56600.0,652.0,21100.0,36,9.19,29.4,6.2,6,0,RENT,debt_consolidation,0
41,468900.0,619.0,10200.0,48,12.8,26.8,,9,2,MORTGAGE,debt_consolidation,1
23,83800.0,462.0,9900.0,36,8.87,44.0,0.7,7,1,OWN,debt_consolidation,0
34,96400.0,686.0,55900.0,60,8.22,20.8,6.6,4,1,MORTGAGE,other,0
24,48700.0,618.0,21600.0,36,14.31,18.5,0.1,8,2,MORTGAGE,credit_card,0
33,86100.0,719.0,10800.0,60,6.67,50.2,1.9,9,0,OWN,debt_consolidation,0
39,38000.0,530.0,26900.0,36,13.53,47.5,2.8,7,0,RENT,home_improvement,1
42,31400.0,670.0,25000.0,36,7.99,48.5,2.2,5,1,RENT,major_purchase,1
58,35300.0,744.0,58500.0,60,9.39,0.0,0.8,6,1,OWN,debt_consolidation,0
61,20500.0,713.0,13600.0,24,10.81,33.2,3.4,7,0,RENT,debt_consolidation,0
33,45100.0,701.0,24700.0,84,7.81,-0.0,9.4,10,1,RENT,credit_card,0
62,47800.0,748.0,26900.0,84,4.88,23.2,6.1,7,1,RENT,medical,0
43,47300.0,748.0,19100.0,48,7.61,50.5,9.7,13,1,rent,debt_consolidation,0
52,109300.0,571.0,7300.0,36,12.05,22.3,3.2,6,2,MORTGAGE,credit_card,0
52,95800.0,542.0,14400.0,48,10.34,17.7,3.1,6,1,RENT,debt_consolidation,1
60,56500.0,667.0,36500.0,24,10.07,33.8,4.1,7,1,RENT,debt_consolidation,0
61,27500.0,540.0,20900.0,48,15.1,23.9,3.0,3,1,OWN,debt_consolidation,0
46,34900.0,656.0,8000.0,36,10.53,41.9,0.7,7,2,OWN,debt_consolidation,1
39,38400.0,666.0,13300.0,36,11.63,12.1,4.6,6,1,OWN,medical,0
23,114600.0,738.0,14100.0,24,7.88,46.3,0.3,2,0,MORTGAGE,debt_consolidation,0
32,42000.0,603.0,8400.0,36,14.04,30.2,0.2,4,0,OWN,other,1
38,69800.0,721.0,17800.0,36,8.06,32.8,3.2,6,1,RENT,home_improvement,0
41,57500.0,669.0,17900.0,24,6.61,15.3,3.7,3,0,RENT,small_business,0
60,21900.0,707.0,16000.0,60,12.2,40.0,6.3,4,2,MORTGAGE,credit_card,0
59,47900.0,738.0,7400.0,12,8.64,32.6,3.4,4,0,RENT,small_business,0
23,63700.0,720.0,8500.0,36,9.03,29.8,1.8,5,1,rent,medical,0
27,60000.0,556.0,20200.0,60,13.05,39.6,10.3,5,0,MORTGAGE,credit_card,0
43,70000.0,612.0,11700.0,48,9.95,17.1,7.6,9,0,RENT,credit_card,0
22,59900.0,669.0,11100.0,60,12.09,22.6,3.1,9,2,RENT,major_purchase,0
68,53600.0,746.0,9300.0,36,10.24,25.1,2.9,9,1,MORTGAGE,credit_card,0
41,49600.0,596.0,18300.0,24,10.32,16.6,7.8,6,2,RENT,debt_consolidation,0
56,29500.0,626.0,9000.0,48,11.15,37.9,5.6,10,0,OWN,debt_consolidation,1
49,35000.0,643.0,7700.0,48,11.09,6.5,8.5,6,2,OWN,medical,0
52,50500.0,693.0,26100.0,60,9.03,37.6,1.5,9,1,OWN,home_improvement,0
41,25400.0,719.0,36300.0,36,11.62,20.0,4.2,3,0,RENT,other,0
63,52800.0,704.0,28400.0,84,9.83,48.0,1.7,6,2,RENT,debt_consolidation,0
34,111800.0,659.0,16400.0,84,9.86,46.4,2.6,6,0,RENT,debt_consolidation,1
60,94300.0,737.0,8900.0,60,5.26,28.8,7.7,5,0,MORTGAGE,debt_consolidation,0
65,23700.0,580.0,17700.0,48,13.59,29.9,2.0,5,0,OWN,credit_card,1
67,67600.0,580.0,27600.0,48,11.73,46.7,1.5,1,2,OWN,home_improvement,0
21,59300.0,546.0,26400.0,84,15.5,22.9,0.5,3,1,RENT,debt_consolidation,1
66,48000.0,618.0,16900.0,36,12.34,45.5,6.0,8,0,OWN,credit_card,0
25,61600.0,749.0,18800.0,36,6.39,25.5,0.3,5,0,MORTGAGE,credit_card,0
55,36100.0,721.0,22800.0,36,6.94,33.7,0.8,8,0,MORTGAGE,medical,0
61,58800.0,613.0,19000.0,60,9.98,36.4,4.5,5,1,RENT,medical,0
47,71600.0,701.0,42500.0,36,12.62,52.1,5.6,7,1,OWN,debt_consolidation,0
57,62100.0,533.0,9600.0,48,11.8,27.8,7.5,4,2,MORTGAGE,major_purchase,1
57,21100.0,740.0,56700.0,24,6.76,39.7,0.9,6,1,rent,major_purchase,0
64,91300.0,660.0,8200.0,24,8.54,37.2,4.6,6,2,OWN,home_improvement,0
34,67300.0,583.0,30400.0,24,12.64,30.7,7.2,2,1,MORTGAGE,debt_consolidation,0
35,62700.0,699.0,9700.0,36,11.42,18.7,0.8,4,1,OWN,other,0
49,48200.0,647.0,30200.0,48,9.05,17.9,3.8,3,2,RENT,debt_consolidation,0
36,27300.0,598.0,13900.0,36,15.08,25.6,1.1,4,0,MORTGAGE,debt_consolidation,0
69,95000.0,619.0,22100.0,36,11.17,10.0,1.4,5,1,OWN,small_business,0
62,36700.0,785.0,11200.0,60,6.61,29.1,1.7,7,1,RENT,credit_card,0
